Ravencoin,RVN,https://coinmarketcap.com/currencies/ravencoin/,0.0227040388552,2019-03-05
Status,SNT,https://coinmarketcap.com/currencies/status/,0.0195398886653,2019-03-05
REPO,REPO,https://coinmarketcap.com/currencies/repo/,0.600620390281,2019-03-05
Populous,PPT,https://coinmarketcap.com/currencies/populous/,1.23951396788,2019-03-05
Mixin,XIN,https://coinmarketcap.com/currencies/mixin/,146.594823875,2019-03-05
Golem,GNT,https://coinmarketcap.com/currencies/golem-network-tokens/,0.0655831163335,2019-03-05
Cryptonex,CNX,https://coinmarketcap.com/currencies/cryptonex/,1.10432621589,2019-03-05
Ark,ARK,https://coinmarketcap.com/currencies/ark/,0.562053567466,2019-03-05
Aurora,AOA,https://coinmarketcap.com/currencies/aurora/,0.0091206834864,2019-03-05
Ardor,ARDR,https://coinmarketcap.com/currencies/ardor/,0.0586098523663,2019-03-05
Factom,FCT,https://coinmarketcap.com/currencies/factom/,6.17129768414,2019-03-05
MaidSafeCoin,MAID,https://coinmarketcap.com/currencies/maidsafecoin/,0.123701195146,2019-03-05
Electroneum,ETN,https://coinmarketcap.com/currencies/electroneum/,0.00615312603572,2019-03-05
Nexo,NEXO,https://coinmarketcap.com/currencies/nexo/,0.0991444542578,2019-03-05
Revain,R,https://coinmarketcap.com/currencies/revain/,0.11353690266,2019-03-05
HyperCash,HC,https://coinmarketcap.com/currencies/hypercash/,1.12956860467,2019-03-05
MOAC,MOAC,https://coinmarketcap.com/currencies/moac/,0.785819075338,2019-03-05
Loopring,LRC,https://coinmarketcap.com/currencies/loopring/,0.0563602197284,2019-03-05
Project Pai,PAI,https://coinmarketcap.com/currencies/project-pai/,0.0324744321697,2019-03-05
Decentraland,MANA,https://coinmarketcap.com/currencies/decentraland/,0.0428205183356,2019-03-05
Waltonchain,WTC,https://coinmarketcap.com/currencies/waltonchain/,1.0966312716,2019-03-05
Crypto.com Chain,CRO,https://coinmarketcap.com/currencies/crypto-com-chain/,0.0131898879836,2019-03-05
PIVX,PIVX,https://coinmarketcap.com/currencies/pivx/,0.787158174735,2019-03-05
Loom Network,LOOM,https://coinmarketcap.com/currencies/loom-network/,0.0604147523571,2019-03-05
KuCoin Shares,KCS,https://coinmarketcap.com/currencies/kucoin-shares/,0.479015318555,2019-03-05
Insight Chain,INB,https://coinmarketcap.com/currencies/insight-chain/,0.254611300163,2019-03-05
Linkey,LKY,https://coinmarketcap.com/currencies/linkey/,0.837878816605,2019-03-05
Crypto.com,MCO,https://coinmarketcap.com/currencies/crypto-com/,2.64313817082,2019-03-05
ODEM,ODE,https://coinmarketcap.com/currencies/odem/,0.187234418081,2019-03-05
Digitex Futures,DGTX,https://coinmarketcap.com/currencies/digitex-futures/,0.0556727712855,2019-03-05
aelf,ELF,https://coinmarketcap.com/currencies/aelf/,0.14629359967,2019-03-05
Qubitica,QBIT,https://coinmarketcap.com/currencies/qubitica/,14.5034950995,2019-03-05
QASH,QASH,https://coinmarketcap.com/currencies/qash/,0.114999042883,2019-03-05
Quant,QNT,https://coinmarketcap.com/currencies/quant/,4.09681499359,2019-03-05
GXChain,GXC,https://coinmarketcap.com/currencies/gxchain/,0.658794289383,2019-03-05
WAX,WAX,https://coinmarketcap.com/currencies/wax/,0.0417976381624,2019-03-05
Zcoin,XZC,https://coinmarketcap.com/currencies/zcoin/,5.59858756306,2019-03-05
Power Ledger,POWR,https://coinmarketcap.com/currencies/power-ledger/,0.0934595099134,2019-03-05
Metaverse ETP,ETP,https://coinmarketcap.com/currencies/metaverse/,0.638133329692,2019-03-05
Veritaseum,VERI,https://coinmarketcap.com/currencies/veritaseum/,16.8034692906,2019-03-05
